,imdbID,tmdbID,ProductionCompany
12219,tt0065775,42588,The Organization
12220,tt0065775,42588,Columbia Pictures
12221,tt0107977,8005,Gaumont
12222,tt0107977,8005,Brooksfilms
12223,tt0107977,8005,20th Century Fox
12224,tt5198068,441130,Cartoon Saloon
12225,tt5198068,441130,Melusine Productions
12226,tt5198068,441130,Value&Power Culture Communications
12227,tt5198068,441130,Film Fund Luxembourg
12228,tt5198068,441130,Screen Ireland
12229,tt5198068,441130,Broadcasting Authority of Ireland
12230,tt5198068,441130,Haut et Court
12231,tt5198068,441130,Canal+
12232,tt5198068,441130,RTÉ
12233,tt5198068,441130,OCS
12234,tt5198068,441130,Pôle Image Magelis
12235,tt5198068,441130,Folivari
12236,tt5198068,441130,GKIDS
12237,tt0092605,11215,United Artists
12238,tt0092605,11215,Meyers/Shyer
12239,tt0476805,20494,Percept Picture Company
12240,tt2481498,457799,Ninjas Runnin' Wild Productions
12241,tt2481498,457799,Voltage Pictures
12242,tt2481498,457799,COTA Films
12243,tt0093073,28368,TriStar Pictures
12244,tt0117056,40882,Rooz Film
12245,tt5673792,391276,Red Giant Movies
12246,tt0066511,78101,Jadran Film
12247,tt0066511,78101,Prima Cinematografica
12248,tt0112722,1710,New Regency Pictures
12249,tt0112722,1710,Regency Enterprises
12250,tt0090738,19345,American Entertainment Partners L.P.
12251,tt0090738,19345,Amercent Films
12252,tt0090738,19345,20th Century Fox
12253,tt0086567,860,United Artists
12254,tt0086567,860,Sherwood Productions
12255,tt0054115,36631,Julian Wintle/Leslie Parkyn Productions
12256,tt1723120,63946,Formosa Productions
12257,tt0043565,44890,20th Century Fox
12258,tt4027270,295273,Beijing Gallop Horse Film & TV Production
12259,tt4027270,295273,China Film Group Corporation
12260,tt4027270,295273,Lion Rock Productions
12261,tt4027270,295273,Yoozoo Pictures
12262,tt4027270,295273,Huace Film & TV
12263,tt0071853,762,Python (Monty) Pictures Limited
12264,tt0071853,762,Michael White Productions
12265,tt0071853,762,National Film Trustee Company
12266,tt0068326,55106,Frankovich Productions
12267,tt0068326,55106,Columbia Pictures
12268,tt0075848,42200,Prospectacle
12269,tt0075848,42200,Action Films
12270,tt6281242,503437,Chasing Sunsets
12271,tt0062512,667,Eon Productions
12272,tt0062512,667,Danjaq
12273,tt0062512,667,United Artists
12274,tt0076297,55628,MCA/Universal Pictures
12275,tt6662736,451919,June Pictures
12276,tt6662736,451919,United Pictures
12277,tt6662736,451919,Bona Fide Productions
12278,tt6662736,451919,Bleecker Street
12279,tt3517870,564898,Emphatic Films
12280,tt3517870,564898,Autumn Bailey Entertainment
12281,tt1446714,70981,Dune Entertainment
12282,tt1446714,70981,Scott Free Productions
12283,tt1446714,70981,Brandywine Productions
12284,tt1446714,70981,20th Century Fox
12285,tt5640450,410199,MXN Entertainment
12286,tt5640450,410199,Lost City
12287,tt5640450,410199,XYZ Films
12288,tt1916708,101664,Toho Co.
12289,tt0405159,70,Lakeshore Entertainment
12290,tt0405159,70,Malpaso Productions
12291,tt0405159,70,Epsilon Motion Pictures
12292,tt0405159,70,Albert S. Ruddy Productions
12293,tt0405159,70,Warner Bros. Pictures
12294,tt0433416,16727,Fox Searchlight Pictures
12295,tt0433416,16727,Mirabai Films
12296,tt5545674,421619,Film and Music Entertainment (F&ME)
12297,tt5545674,421619,In Film Praha
12298,tt5545674,421619,Sever & Sever
12299,tt5545674,421619,Hrvatska Radiotelevizija
12300,tt5545674,421619,NP7
12301,tt5545674,421619,Interfilm
12302,tt5545674,421619,Revolution Production
12303,tt0137439,10239,Rhône-Alpes Cinéma
12304,tt0137439,10239,La Sept Cinéma
12305,tt0137439,10239,Les Films du Losange
12306,tt0137439,10239,Canal+
12307,tt0137439,10239,Sofilmka
12308,tt0137439,10239,Sofadinko
12309,tt0269347,10632,Alphaville Films
12310,tt0269347,10632,Lakeshore Entertainment
12311,tt3161960,300839,Pathé
12312,tt1371630,25053,Eisei Gekijo
12313,tt1371630,25053,Asmik Ace
12314,tt1371630,25053,Engine Films
12315,tt1371630,25053,TV Man Union
12316,tt1371630,25053,Bandai Visual
12317,tt0314111,12636,"Toho Pictures, Inc."
12318,tt0103935,57564,Central Motion Picture Corporation
12319,tt0080469,26803,Allied Stars
12320,tt1356928,43614,Lighthouse Pictures
12321,tt0042285,83116,Warner Bros. Pictures
12322,tt0151121,30086,Amritraj Solomon Communications
12323,tt0061074,40141,I.F. Produzioni Cinematografiche
12324,tt0061074,40141,Mega Film
12325,tt0157583,10491,Senator Film
12326,tt0157583,10491,Meespierson Film CV
12327,tt0157583,10491,Intermedia Films
12328,tt0157583,10491,Broadway Video
12329,tt0157583,10491,Manhattan Pictures International
12330,tt0157583,10491,Mulholland Pictures BV
12331,tt0157583,10491,Jagged Films
12332,tt0119141,1968,Columbia Pictures
12333,tt0093776,27857,British Screen Productions
12334,tt0093776,27857,Civilhand
12335,tt0093776,27857,Zenith Entertainment
12336,tt1235796,38448,Start Motion Pictures
12337,tt1235796,38448,Wayfare Entertainment
12338,tt1235796,38448,Octagon Films
12339,tt1235796,38448,Little Wave Productions
12340,tt1235796,38448,RTÉ
12341,tt1235796,38448,Screen Ireland
12342,tt0871426,8780,Relativity Media
12343,tt0871426,8780,Michaels-Goldwyn
12344,tt0118804,22797,Geffen Pictures
12345,tt0118804,22797,Warner Bros. Pictures
12346,tt0061073,108286,United Producers
12347,tt0061073,108286,Nasir Hussain Films
12348,tt0476964,4413,Village Roadshow Pictures
12349,tt0476964,4413,Silver Pictures
12350,tt0476964,4413,Warner Bros. Pictures
12351,tt0050699,61370,Security Pictures
12352,tt0094681,92663,Georgian-Film
12353,tt0033238,43824,Metro-Goldwyn-Mayer
12354,tt0795368,2196,Target Media Entertainment
12355,tt0795368,2196,VIP 2 Medienfonds
12356,tt0795368,2196,VIP 1 Medienfonds
12357,tt0795368,2196,Parabolic Pictures
12358,tt0795368,2196,Sidney Kimmel Entertainment
12359,tt0795368,2196,Stable Way Entertainment
12360,tt0072913,49636,First Films
12361,tt1245526,39514,Summit Entertainment
12362,tt1245526,39514,Di Bonaventura Pictures
12363,tt1245526,39514,DC Comics
12364,tt1245526,39514,DC Entertainment
12365,tt1014763,181283,Summit Entertainment
12366,tt1014763,181283,Scott Free Productions
12367,tt1014763,181283,Worldview Entertainment
12368,tt0060120,34012,Universal Pictures
12369,tt0108550,1587,Paramount
12370,tt0108550,1587,J&M Entertainment
12371,tt0102926,274,Orion Pictures
12372,tt0102926,274,Strong Heart/Demme Production
12373,tt0018806,3061,Metro-Goldwyn-Mayer
12374,tt0114898,9804,Gordon Company
12375,tt0114898,9804,Davis Entertainment
12376,tt0114898,9804,Universal Pictures
12377,tt0114898,9804,Licht/Mueller Film Corporation
12378,tt0025740,43696,Metro-Goldwyn-Mayer
12379,tt1680110,56339,01 Distribution
12380,tt1680110,56339,RAI
12381,tt2388637,152748,Sailor Bear
12382,tt2388637,152748,Parts and Labor
12383,tt2388637,152748,Primary Productions
12384,tt2388637,152748,Evolution Independent
12385,tt2388637,152748,Paradox Entertainment
12386,tt2388637,152748,Lagniappe Films
12387,tt2388637,152748,Upload Films
12388,tt0018054,49633,DeMille Pictures Corporation
12389,tt0029058,106635,Warner Bros. Pictures
12390,tt0087998,40059,Filmline
12391,tt0042619,43376,Union Générale Cinématographique (UGC)
12392,tt0100260,20481,Seraphim Films
12393,tt0100260,20481,Morgan Creek Productions
12394,tt0100260,20481,20th Century Fox
12395,tt9179230,607528,Toolbox Film
12396,tt9179230,607528,Cinenic Film
12397,tt9179230,607528,Deluca Film
12398,tt9179230,607528,Film i Väst
12399,tt9179230,607528,Hummelfilm
12400,tt0057076,657,United Artists
12401,tt0057076,657,Eon Productions
12402,tt0057076,657,Danjaq
12403,tt0084630,33145,Ramesh Sippy Entertainment
12404,tt0048789,60643,Columbia Pictures
12405,tt2378177,161056,Blind Spot Pictures
12406,tt0052218,38724,Metro-Goldwyn-Mayer
12407,tt1998204,215740,Edgar Reitz Film (ERF)
12408,tt1998204,215740,Les Films du Losange
12409,tt6769508,435841,Mofac
12410,tt6769508,435841,Next Entertainment World
12411,tt6769508,435841,Yworks Entertainment
12412,tt0025410,43150,Paramount
12413,tt7798644,506554,Blue-Tongue Films
12414,tt7798644,506554,Film Victoria
12415,tt7798644,506554,VICE Media
12416,tt7798644,506554,Create NSW
12417,tt7798644,506554,Soundfirm
12418,tt7798644,506554,Pariah Productions
12419,tt7798644,506554,Screen Australia
12420,tt2626090,192767,Destiny Films
12421,tt0069280,24559,Universal Pictures
12422,tt0069280,24559,Vanadas Productions
12423,tt0454914,44458,Applause Pictures
12424,tt0454914,44458,Ruddy Morgan Productions
12425,tt0454914,44458,Morgan & Chan Films
12426,tt0097289,11828,SF Studios
12427,tt0097289,11828,Prominent Features
12428,tt0097289,11828,Erik the Viking Film Productions
12429,tt1706433,59426,Rock Films
12430,tt0090555,9671,Paramount
12431,tt0090555,9671,Rimfire Films
12432,tt0106226,10436,Columbia Pictures
12433,tt0106226,10436,Cappa Productions
12434,tt0083001,2989,American Filmworks
12435,tt1188998,22326,YLE
12436,tt1188998,22326,Anagram
12437,tt1188998,22326,Helsinki Filmi
12438,tt7060344,412862,Axess Film Factory
12439,tt0081159,17971,Walt Disney Productions
12440,tt1314652,45202,Sidus
12441,tt1314652,45202,Sidus FNH-Benex Cinema Fund 1
12442,tt1314652,45202,Michigan Venture Capital
12443,tt1314652,45202,Stareast Digital Laboratory
12444,tt1314652,45202,Hanwha Entertainment Fund No. 1
12445,tt1314652,45202,Mirovision
12446,tt1002539,101006,Black Forest Films
12447,tt1002539,101006,Slot Machine
12448,tt1002539,101006,CMW Films
12449,tt1002539,101006,4L
12450,tt1002539,101006,Eddie Saeta
12451,tt1836912,69785,Anurag Kashyap Films
12452,tt1836912,69785,Bohra Bros Productions
12453,tt1836912,69785,Getaway Films Private Limited
12454,tt1836912,69785,Viacom 18 Motion Pictures
12455,tt2848292,254470,Brownstone Productions
12456,tt2848292,254470,Gold Circle Films
12457,tt2848292,254470,Universal Pictures
12458,tt0101862,11846,Touchstone Pictures
12459,tt0101862,11846,Sandollar Productions
12460,tt0180659,55120,FIT
12461,tt0120790,109192,Fado Filmes
12462,tt0120790,109192,"Instituto do Cinema, Audiovisual e Multimédia (ICAM)"
12463,tt0120790,109192,Samsa Film
12464,tt0120790,109192,Videofilmes
12465,tt0120790,109192,SIC Filmes
12466,tt0057426,4025,Roxbury Productions
12467,tt0034012,43795,Columbia Pictures
12468,tt0292542,19460,Tornasol Films
12469,tt0292542,19460,JEMPSA
12470,tt0292542,19460,Patagonik Film Group
12471,tt0292542,19460,Pol-Ka Producciones
12472,tt0292542,19460,INCAA
12473,tt0032536,22575,Metro-Goldwyn-Mayer
12474,tt2737304,405774,Bluegrass Films
12475,tt2737304,405774,Chris Morgan Productions
12476,tt0363988,1586,Mel's Cite du Cinema
12477,tt0363988,1586,Pariah Entertainment Group
12478,tt0363988,1586,Grand Slam Productions
12479,tt0363988,1586,Columbia Pictures
12480,tt1442584,39936,Canal+ Polska
12481,tt1442584,39936,Prasa i Film
12482,tt1442584,39936,TVP
12483,tt0045162,4460,20th Century Fox
12484,tt0051221,54541,Carmel Productions
12485,tt0051221,54541,Bartlett-Champion Productions
12486,tt0051221,54541,Delta Enterprises Inc
12487,tt8106534,509967,Skydance Media
12488,tt8106534,509967,Bay Films
12489,tt0037492,46068,Metro-Goldwyn-Mayer
12490,tt0096283,8392,Studio Ghibli
12491,tt0096283,8392,Nibariki
12492,tt0096283,8392,Tokuma Shoten
12493,tt0186151,10559,New Line Cinema
12494,tt2077908,94196,France 3 Cinéma
12495,tt2077908,94196,Prima Linéa Productions
12496,tt2077908,94196,Chaocorp
12497,tt2077908,94196,Pathé
12498,tt2077908,94196,SCOPE Pictures
12499,tt2077908,94196,GKIDS
12500,tt2077908,94196,NYAV Post
12501,tt0042524,50926,George Pal Productions
12502,tt0042524,50926,Eagle-Lion Films
12503,tt0079738,38293,Witzend Productions
12504,tt0079738,38293,Black Lion Films
12505,tt4899370,424488,Calle Cruzada
12506,tt4899370,424488,Universal Pictures
12507,tt4899370,424488,LD Entertainment
12508,tt4899370,424488,Bleecker Street
12509,tt0150918,38005,Dor Film Production Company
12510,tt0046435,16535,20th Century Fox
12511,tt5591786,421915,InsightMedia Producing Center
12512,tt5591786,421915,Odessa Film Studio
12513,tt0378215,15961,Nimbus Film
12514,tt0035617,61525,Metro-Goldwyn-Mayer
12515,tt0237572,5955,Morgan Creek Productions
12516,tt0237572,5955,Franchise Pictures
12517,tt0237572,5955,Clyde Is Hungry Films
12518,tt0237572,5955,Pledge Productions
12519,tt0237572,5955,Epsilon Motion Pictures
12520,tt0379865,4942,Outlaw Productions (I)
12521,tt0379865,4942,Universal Pictures
12522,tt0379865,4942,Casey Silver Productions
12523,tt0379865,4942,Smoke House Pictures
12524,tt3521126,371638,New Line Cinema
12525,tt3521126,371638,Rabbit Bandini Productions
12526,tt3521126,371638,Point Grey Pictures
12527,tt3521126,371638,Good Universe
12528,tt3521126,371638,RatPac Entertainment
12529,tt3521126,371638,Ramona Films
12530,tt0081081,39996,CMR International
12531,tt0081081,39996,Primex Italiana
12532,tt0070292,29735,20th Century Fox
12533,tt0102369,253366,Hedayat Film
12534,tt0078054,70349,Filmové studio Barrandov
12535,tt0350261,1947,Miramax
12536,tt0350261,1947,Revolution Studios
12537,tt0350261,1947,Initial Entertainment Group (IEG)
12538,tt0350261,1947,The Ladd Company
12539,tt0350261,1947,Kalis Productions GmbH & Co. Zweite KG
12540,tt0350261,1947,Persistent Entertainment
12541,tt0350261,1947,Unfinished Films
12542,tt0022489,120845,Feature Productions
12543,tt0022489,120845,Samuel Goldwyn Productions
12544,tt1126618,38357,Bad Robot
12545,tt1126618,38357,Goldcrest
12546,tt1242422,33273,Vaca Films
12547,tt1242422,33273,La Fabrique 2
12548,tt1242422,33273,Morena Films
12549,tt1242422,33273,Sofica Soficinéma 4
12550,tt1242422,33273,Canal+
12551,tt1242422,33273,Telecinco Cinema
12552,tt0437407,20651,Vidhu Vinod Chopra Productions
12553,tt1886502,64835,Tempesta
12554,tt1886502,64835,JBA Production
12555,tt1886502,64835,Amka Films
12556,tt0143012,21410,Daiei Film
12557,tt7464188,475220,BBC Films
12558,tt7464188,475220,Rook Films
12559,tt7464188,475220,British Film Institute
12560,tt7464188,475220,BFI Film Fund
12561,tt0066279,37662,EMI Films
12562,tt0033606,61109,Universal Pictures
12563,tt6900448,475215,Studio Chizu
12564,tt8747308,545925,Millstreet Films
12565,tt0071406,104251,Art Theatre Guild
12566,tt0071406,104251,Jinriki Hikoki Sha
12567,tt0094716,15267,Brightstar Films
12568,tt2381111,167073,Wildgaze Films
12569,tt2381111,167073,Item 7
12570,tt2381111,167073,Parallel Films
12571,tt2381111,167073,Screen Ireland
12572,tt0080736,8738,The Bryna Company
12573,tt4444438,371445,Votiv Films
12574,tt4444438,371445,Heretical Reason Productions
12575,tt4444438,371445,Buffalo 8
12576,tt0040795,76211,20th Century Fox
12577,tt0420318,10819,TVP
12578,tt9427166,587272,Bowfinger
12579,tt9427166,587272,"MAMA SE FUE DE VIAJE LA PELICULA, A.I.E."
12580,tt9427166,587272,Sony Pictures International Productions
12581,tt0066016,42593,ABC Studios
12582,tt2902898,212481,Relentless Films
12583,tt0065215,42621,Universal Pictures
12584,tt0782867,14928,Tu Vas Voir Productions
12585,tt0782867,14928,Artomas Communications
12586,tt0782867,14928,Metro Communications
12587,tt0065377,10671,Ross Hunter Productions
12588,tt0324572,13706,Disney Television Animation
12589,tt4519006,356987,Making Movies
12590,tt0004181,98078,American Mutoscope & Biograph
12591,tt3582020,436932,Revolution Films
12592,tt3582020,436932,EMU Films
12593,tt0116962,54421,AtomFilms
12594,tt2309961,210947,Automatik Entertainment
12595,tt2309961,210947,Téléfilm Canada
12596,tt2309961,210947,Panorama Films
12597,tt0042004,4175,Transatlantic Pictures
12598,tt0042004,4175,Warner Bros. Pictures
12599,tt0995029,15930,Nimbus Film
12600,tt1591095,49018,FilmDistrict
12601,tt1591095,49018,Stage 6 Films
12602,tt1591095,49018,Alliance Films
12603,tt1591095,49018,IM Global
12604,tt1591095,49018,Haunted Movies
12605,tt1591095,49018,Blumhouse Productions
12606,tt0190138,2069,Franchise Pictures
12607,tt0190138,2069,Morgan Creek Productions
12608,tt0190138,2069,Nine Yards Productions
12609,tt0190138,2069,Rational Packaging Company
12610,tt0190138,2069,Lansdown Films
12611,tt0190138,2069,Warner Bros. Pictures
12612,tt0396752,11283,Metro-Goldwyn-Mayer
12613,tt0396752,11283,Three Strange Angels
12614,tt0396752,11283,Nanny McPhee Productions
12615,tt0396752,11283,StudioCanal
12616,tt0396752,11283,Working Title Films
12617,tt0360032,32141,Instinct Entertainment
12618,tt0039208,18926,20th Century Fox
12619,tt3110958,291805,Summit Entertainment
12620,tt3110958,291805,Lionsgate
12621,tt3110958,291805,K/O Paper Products
12622,tt3110958,291805,TIK Films
12623,tt7668870,489999,Stage 6 Films
12624,tt7668870,489999,Bazelevs Production
12625,tt7668870,489999,Screen Gems
12626,tt1043842,13981,Toei Animation
12627,tt1043842,13981,Digital Frontier
12628,tt1043842,13981,TYO Productions
12629,tt1043842,13981,Micott & Basara K.K.
12630,tt1043842,13981,Ex Machina Film Partners
12631,tt1043842,13981,TakaraTomy
12632,tt1043842,13981,SEGA
12633,tt0307901,1429,Touchstone Pictures
12634,tt0307901,1429,40 Acres and a Mule Filmworks
12635,tt0089015,294,Desert Hearts Productions
12636,tt0089015,294,Samuel Goldwyn Company
12637,tt0120512,38225,Morgan Creek Productions
12638,tt0493405,417644,Primate Pictures
12639,tt0493405,417644,Warner Bros. Pictures
12640,tt0080157,21666,CIP Filmproduktion GmbH
12641,tt0080157,21666,Universal Pictures
12642,tt0357283,100086,Vidhi Films
12643,tt0357283,100086,Unlimited
12644,tt0357283,100086,ARTE
12645,tt9506474,590854,Canal+ Polska
12646,tt9506474,590854,K2studio
12647,tt9506474,590854,TVN
12648,tt9506474,590854,Naima Film
12649,tt9506474,590854,dFlights
12650,tt9506474,590854,Coloroffon
12651,tt0032819,38459,20th Century Fox
12652,tt0384537,588,TriStar Pictures
12653,tt0384537,588,Silent Hill DCP Inc.
12654,tt0384537,588,Davis Films
12655,tt0384537,588,Konami
12656,tt0090310,147747,Film Four International
12657,tt0090310,147747,Greenpoint Films
12658,tt0090310,147747,Zenith Entertainment
12659,tt0070300,31596,Blackfern
12660,tt3688342,472553,Ripple World Pictures
12661,tt3688342,472553,Wee Buns
12662,tt0485947,31011,Pan Européenne Production
12663,tt0485947,31011,Virtual Films
12664,tt0485947,31011,Wild Bunch
12665,tt1233487,45722,Ministère des Affaires Étrangères
12666,tt1233487,45722,Fonds Sud Cinéma
12667,tt1233487,45722,Ministère de la Culture et de la Communication
12668,tt1233487,45722,Pensa & Rocca Producciones
12669,tt1233487,45722,Orgon Films
12670,tt1233487,45722,CNC
12671,tt0070814,42473,United Artists
12672,tt0070814,42473,Reader's Digest
12673,tt0070814,42473,Apjac International
12674,tt0831888,13754,Aniplex
12675,tt0831888,13754,Asmik Ace
12676,tt0831888,13754,Shogakukan
12677,tt0831888,13754,Studio 4°C
12678,tt0089838,57565,HandMade Films
12679,tt0051773,22874,Grandon Productions Ltd.
12680,tt0051773,22874,Warner Bros. Pictures
12681,tt0095827,116345,Channel Four Films
12682,tt0095827,116345,Dearfilm
12683,tt1826590,222899,Olive Bridge Entertainment
12684,tt1826590,222899,Rainforest Entertainment
12685,tt1826590,222899,Screen Gems
12686,tt0760311,10247,Neo Art & Logic
12687,tt0760311,10247,Quiet Man Productions
12688,tt7430722,585268,Yash Raj Films
12689,tt0075666,40074,Yuma Films
12690,tt0075666,40074,75 Films
12691,tt0071517,22048,American International Pictures
12692,tt0046770,83665,Metro-Goldwyn-Mayer
12693,tt2626964,269747,EMU Films
12694,tt2626964,269747,Film4 Productions
12695,tt2626964,269747,BFI Film Fund
12696,tt5091014,414027,Madman Entertainment
12697,tt5091014,414027,Porchlight Films
12698,tt5091014,414027,Bunya Productions
12699,tt0058083,502,Columbia Pictures
12700,tt0168972,70846,Toei Company
12701,tt0317965,65045,Filmalbatros
12702,tt0317965,65045,RAI
12703,tt0070464,42464,Memorial Enterprises
12704,tt6193454,455974,Zürcher Hochschule der Künste
12705,tt6193454,455974,Tellfilm
12706,tt0100157,1700,Columbia Pictures
12707,tt0100157,1700,Castle Rock Entertainment
12708,tt0100157,1700,Nelson Entertainment
12709,tt0264205,432080,Erler Film
12710,tt0264205,432080,Arzu Film
12711,tt0104008,10241,C.E.R.
12712,tt0104008,10241,Les Films du Losange
12713,tt0104008,10241,Canal+
12714,tt0104008,10241,Investimage
12715,tt0104008,10241,Sofiarp
12716,tt0064754,21335,Paramount
12717,tt0064754,21335,Accord Productions
12718,tt2097298,228203,Mayhem Pictures
12719,tt2097298,228203,Walt Disney Pictures
12720,tt0067919,40732,SF Studios
12721,tt0077278,3786,Universal Pictures
12722,tt0051786,27179,Robert E. Kent Productions
12723,tt2980210,270010,Kasbah-Film Tanger
12724,tt2980210,270010,Playtone
12725,tt2980210,270010,22h22
12726,tt2980210,270010,Fábrica de Cine
12727,tt2980210,270010,Primeridian Entertainment
12728,tt2980210,270010,X Filme Creative Pool
12729,tt0086087,10293,Les Films du Losange
12730,tt0086087,10293,Les Films Ariane
12731,tt2187115,160118,Parada Film
12732,tt2187115,160118,Hai Hui Entertainment
12733,tt0290326,64880,Super Cassettes Industries Limited (T-Series)
12734,tt0365183,48678,Minds Eye Entertainment
12735,tt0365183,48678,Triptych Media
12736,tt0365183,48678,Wild Bunch
12737,tt0450232,2207,Alcon Entertainment
12738,tt0450232,2207,EFO Films
12739,tt0450232,2207,Cheyenne Enterprises
12740,tt0450232,2207,Equity Pictures Medienfonds GmbH & Co. KG III
12741,tt0450232,2207,16 Block Productions
12742,tt0450232,2207,The Donners' Company
12743,tt0450232,2207,Millennium Films
12744,tt0450232,2207,Nu Image
12745,tt0450232,2207,ContentFilm
12746,tt6433880,461928,Parkhouse Pictures
12747,tt6433880,461928,Blazing Griffin
12748,tt6433880,461928,Creative Scotland
12749,tt6433880,461928,Black Camel Pictures
12750,tt0098513,56179,Nova International Films
12751,tt1629376,56338,Vishal Bhardwaj Pictures
12752,tt0064117,28289,Frankovich Productions
12753,tt0064117,28289,Columbia Pictures
12754,tt0038924,43495,Sydney Box Productions
12755,tt0038924,43495,Ortus Films
12756,tt5649108,397722,June Pictures
12757,tt5649108,397722,B Story
12758,tt5649108,397722,Big Indie Pictures
12759,tt0052365,42661,Bavaria Film
12760,tt0052365,42661,Brynaprod S.A.
12761,tt0052365,42661,Curtleigh Productions
12762,tt0052365,42661,United Artists
12763,tt0493450,31082,WT2 Productions
12764,tt0118845,18329,Jet Tone Production
12765,tt0118845,18329,Block 2 Pictures
12766,tt0118845,18329,Prénom H Co. Ltd.
12767,tt0118845,18329,Seowoo Film Company
12768,tt1403144,36956,Lumière & Co.
12769,tt0322420,20128,Les Films Alain Sarde
12770,tt0322420,20128,StudioCanal
12771,tt0322420,20128,Rasta Film
12772,tt0322420,20128,Rasta Films
12773,tt0398563,5846,Toei Company
12774,tt0048199,47739,Warner Bros. Pictures
12775,tt0997263,36115,The Bureau
12776,tt0997263,36115,UK Film Council
12777,tt0997263,36115,EM Media
12778,tt0997263,36115,Film4 Productions
12779,tt4621630,403509,Rodar y Rodar
12780,tt0034780,35262,Warner Bros. Pictures
12781,tt0381717,25312,UK Film Council
12782,tt0381717,25312,Adventure Pictures
12783,tt0381717,25312,Studio Fierberg
12784,tt0381717,25312,GreeneStreet Films
12785,tt5078326,375950,France 2 Cinéma
12786,tt5078326,375950,31 Juin Films
12787,tt5078326,375950,Les Films du Parc
12788,tt5078326,375950,Le Pacte
12789,tt5078326,375950,Cinéfrance
12790,tt0090315,10857,Penguin Books
12791,tt0090315,10857,British Screen Productions
12792,tt0090315,10857,Film Four International
12793,tt0090315,10857,TVC London
12794,tt0090315,10857,Meltdown Productions
12795,tt0045009,26242,Samuel Fuller Productions
12796,tt0045009,26242,United Artists
12797,tt1068669,26796,Aspiration Films
12798,tt0119932,1655,Senator Film
12799,tt0034116,31812,Paramount
12800,tt0034891,28093,Two Cities Films
12801,tt0034891,28093,British Lion Film Corporation
12802,tt0058089,1871,P.A.C.
12803,tt0058089,1871,Société Nouvelle des Établissements Gaumont (SNEG)
12804,tt0058089,1871,P.C.M. FIlm
12805,tt5910344,433503,Superlative Films
12806,tt5910344,433503,Water's End Productions
12807,tt0405866,72272,Alicéléo
12808,tt5186714,375315,DFI
12809,tt5186714,375315,Memento Films Production
12810,tt5186714,375315,Farhadi Film Production
12811,tt5186714,375315,ARTE France Cinéma
12812,tt5186714,375315,ARTE
12813,tt0072308,5919,United Films
12814,tt0072308,5919,Irwin Allen Productions
12815,tt0072308,5919,20th Century Fox
12816,tt0072308,5919,Warner Bros. Pictures
12817,tt5160928,393732,JoBro Productions
12818,tt5160928,393732,Euclid 431 Pictures
12819,tt5160928,393732,Woods Entertainment
12820,tt1492959,75910,Tactical Media Productions
12821,tt1492959,75910,Listed Picture
12822,tt1492959,75910,Hunter Films
12823,tt1492959,75910,Picrow
12824,tt0025493,43689,Metro-Goldwyn-Mayer
12825,tt0384810,15503,Warner Independent Pictures (WIP)
12826,tt0086992,40775,Merchant Ivory Productions
12827,tt0942891,16890,Breakout Pictures
12828,tt0942891,16890,Apple Creek Productions
12829,tt0942891,16890,Cold Fusion Media Group
12830,tt0942891,16890,Artists / Media Cooperation
12831,tt0942891,16890,RedGuitar
12832,tt1540133,67913,Prescience
12833,tt1540133,67913,UK Film Council
12834,tt1540133,67913,Reprisal Films
12835,tt1540133,67913,Aegis Film Fund
12836,tt1540133,67913,Element Pictures
12837,tt1540133,67913,Crescendo Productions
12838,tt1540133,67913,Screen Ireland
12839,tt1070858,39401,Christiano Film Group
12840,tt0106673,11566,Donner/Shuler-Donner Productions
12841,tt0106673,11566,Northern Lights Entertainment
12842,tt0106673,11566,Warner Bros. Pictures
12843,tt0484039,10817,Diablo Films
12844,tt1542852,47261,Finecut
12845,tt1542852,47261,Ibermedia European Community Program
12846,tt1542852,47261,INCAA
12847,tt1542852,47261,L90 Cine Digital
12848,tt1542852,47261,Matanza Cine
12849,tt1542852,47261,Patagonik Film Group
12850,tt0870211,14111,HanWay Films
12851,tt1401152,48138,Studio Babelsberg
12852,tt1401152,48138,StudioCanal
12853,tt1401152,48138,Dark Castle Entertainment
12854,tt1401152,48138,Panda Productions Inc.
12855,tt1401152,48138,Horticus UK
12856,tt1401152,48138,Canal+
12857,tt1401152,48138,TF1 Films Production
12858,tt0086154,10576,Universal Pictures
12859,tt0086154,10576,Oak
12860,tt0075029,10747,Warner Bros. Pictures
12861,tt0075029,10747,Malpaso Productions
12862,tt0039349,42342,Universal International Pictures
12863,tt0061024,39287,20th Century Fox
12864,tt0423409,8435,Scion Films
12865,tt0423409,8435,BBC Films
12866,tt0423409,8435,Baby Cow Productions
12867,tt0423409,8435,EM Media
12868,tt0423409,8435,East Midlands Media Initiative
12869,tt0423409,8435,Revolution Films
12870,tt7014006,489925,Scott Rudin Productions
12871,tt7014006,489925,A24
12872,tt2400002,201277,El Azar
12873,tt2400002,201277,Malas Compañías P.C. S.L.
12874,tt2400002,201277,Doce Gatos
12875,tt4081260,299608,Ent One
12876,tt0211946,30508,sabotage film GmbH
12877,tt0211946,30508,ARD
12878,tt0328538,11023,Sound for Film
12879,tt0328538,11023,Fox Searchlight Pictures
12880,tt0328538,11023,Working Title Films
12881,tt0328538,11023,Antidote Films (I)
12882,tt0058456,24062,Paramount
12883,tt0058456,24062,Patti Enterprises
12884,tt0109068,13595,Robert Simonds Productions
