imdbID,imdbDirectorID,DirectorName,tmdbDirectorID,Gender
tt0495596,nm2066439,Gorô Miyazaki,1414,2
tt0034055,nm0550892,George Marshall,19093,2
tt4305148,nm0811611,So Yong Kim,131397,1
tt0142371,nm0038953,Toyoo Ashida,57730,2
tt6207878,nm7522225,Vahid Jalilvand,1508180,2
tt1339161,nm0374663,Benjamin Heisenberg,73579,2
tt2385104,nm0012541,Nikkhil Advani,35735,2
tt1483324,nm2666268,Adam Rodgers,1029961,2
tt0059592,nm0000419,Jean-Luc Godard,3776,2
tt0055601,nm0000320,Luis Buñuel,793,2
tt0093524,nm0002120,Lasse Hallström,5306,2
tt0458352,nm0291205,David Frankel,5065,2
tt0067418,nm0404014,Waris Hussein,44726,2
tt3263946,nm0001880,Edward Zwick,9181,2
tt0092263,nm0000247,John Woo,11401,2
tt1045670,nm0005139,Mike Leigh,65452,2
tt0070868,nm0001928,Roy Ward Baker,26134,2
tt6923462,nm0201903,Nandita Das,53372,1
tt1173687,nm0798798,Steven Silver,54297,2
tt0104740,nm0368674,Masami Hata,99875,2
tt0104740,nm0403774,William T. Hurtz,118472,2
tt0891457,nm1548552,Zero Chou,129264,1
tt5698568,nm0130991,Salvador Calvo,1473973,2
tt0110008,nm0847223,Isao Takahata,628,2
tt0046511,nm0744023,Roberto Rossellini,4410,2
tt0825248,nm0802807,Florent-Emilio Siri,1011158,2
tt0069421,nm0553941,Sergio Martino,21227,2
tt0055312,nm0001008,Frank Capra,2662,2
tt0047445,nm0003226,Kenji Mizoguchi,97202,2
tt1041829,nm0281945,Anne Fletcher,29214,1
tt0889573,nm0330347,Josh Gordon,60922,2
tt0889573,nm0817447,Will Speck,60923,2
tt0159382,nm0388198,Mike Hodges,17281,2
tt2404425,nm0193508,Simon Curtis,133502,2
tt0108592,nm0007139,Hark Tsui,26760,2
tt0113189,nm0132709,Martin Campbell,10702,2
tt0067713,nm0001928,Roy Ward Baker,26134,2
tt0071737,nm0000975,Robert Bresson,10346,2
tt1236371,nm0749914,Raoul Ruiz,121585,2
tt7557108,nm3819217,Rose Glass,2219327,1
tt2318405,nm0787668,Karen Shakhnazarov,235417,2
tt0110737,nm0422484,Norman Jewison,13563,2
tt2693580,nm1257352,Julia Hart,1421414,1
tt0079714,nm0181741,Don Coscarelli,58245,2
tt2071550,nm1018426,Gonzalo López-Gallego,77123,2
tt3652862,nm1029961,Chad Hartigan,1031144,2
tt0057058,nm0001501,Louis Malle,15389,2
tt1798684,nm0298807,Antoine Fuqua,20907,2
tt0155722,nm0778280,Rolf Schübel,16225,2
tt0186730,nm0851724,Bertrand Tavernier,20556,2
tt0043435,nm0663577,Robert Parrish,8514,2
tt0043435,nm0694090,Dick Powell,19328,2
tt1838520,nm1036527,Francesca Gregorini,564082,1
tt5580390,nm0868219,Guillermo del Toro,10828,2
tt3044244,nm3114621,Alice Rohrwacher,931211,1
tt3697946,nm1730629,Teppo Airaksinen,938674,2
tt0077315,nm0000076,François Truffaut,1650,2
tt0050658,nm0000697,Billy Wilder,3146,2
tt7394636,nm3550361,Sarik Andreasyan,232858,2
tt0145503,nm0843640,István Szabó,32244,2
tt0039689,nm0869664,Jacques Tourneur,10146,2
tt0043899,nm0506797,Albert Lewin,30252,2
tt3833520,nm0342037,Janet Grillo,981854,1
tt0038250,nm0035199,Leslie Arliss,125398,2
tt0117571,nm0000127,Wes Craven,5140,2
tt1164999,nm0327944,Alejandro G. Iñárritu,223,2
tt0040000,nm0719756,Jean Renoir,11528,2
tt0339579,nm0945724,Takashi Yamazaki,43652,2
tt1233219,nm0001348,Werner Herzog,6818,2
tt0100602,nm0251057,Jan Egleson,110496,2
tt0388318,nm0521803,Aku Louhimies,87322,2
tt0158534,nm0159162,Ravi Chopra,228989,2
tt8941440,nm3351235,Aashiq Abu,979284,2
tt7299298,nm6940206,Jae-hyun Jang,1544991,2
tt2790236,nm0333705,Dominik Graf,32958,2
tt0102583,nm0002140,Agnieszka Holland,1128,1
tt0103045,nm0150906,Gordon Chan,64901,2
tt0109255,nm0941811,Sönke Wortmann,1869,2
tt7738784,nm3591496,Ram,1054394,2
tt0902290,nm1137264,Glenn McQuaid,88556,2
tt0095525,nm0482537,René Laloux,80260,2
tt0088821,nm0492979,Ray Lawrence,38774,2
tt2785032,nm0493257,Josh Lawson,189230,2
tt1274295,nm0080235,Vishal Bhardwaj,87550,2
tt0460792,nm0000500,Richard Linklater,564,2
tt3224458,nm1716636,Marielle Heller,177532,1
tt6087226,nm1583510,Nikita Argunov,1722417,2
tt3017864,nm0457124,Kazuchika Kise,16142,2
tt0926380,nm0382956,Scott Hicks,33433,2
tt2870808,nm2573005,Susanna Fogel,1302549,1
tt0095975,nm0005645,Enzo Barboni,56033,2
tt0053242,nm0213136,Basil Dearden,29504,2
tt0066500,nm0351410,Serif Gören,150454,2
tt0066500,nm0351566,Yilmaz Güney,145352,2
tt0056017,nm0000037,Gene Kelly,13294,2
tt3722234,nm0780678,Nick Searcy,12538,2
tt0419198,nm0000905,Roberto Benigni,4818,2
tt0115693,nm0496752,Daniel Lee,57832,2
tt0116295,nm0155280,Kaige Chen,20640,2
tt0110719,nm0541098,Yuri Mamin,125340,2
tt0167116,nm0338575,Richard Greenberg,21463,2
tt0222293,nm0503215,Robert Lepage,38527,2
tt1972779,nm0001355,Michael Hoffman,52405,2
tt0058379,nm0393094,Ishirô Honda,18598,2
tt0416185,nm0527109,Rod Lurie,21526,2
tt0762110,nm0304921,Sam Garbarski,19983,2
tt0386820,nm0280745,Stefan Fjeldmark,58268,2
tt9866072,nm0925870,John Whitesell,61175,2
tt0062322,nm0259499,Metin Erksan,228610,2
tt0112870,nm0159147,Aditya Chopra,35771,2
tt0041719,nm0168413,Jean Cocteau,9730,2
tt0038478,nm0235066,Gordon Douglas,51677,2
tt0095652,nm0001681,George A. Romero,14999,2
tt0061855,nm0667870,Zivojin Pavlovic,1047280,2
tt0455538,nm0004332,Robert B. Weide,74159,2
tt1776196,nm1020249,Kazuya Murata,1252638,2
tt0167926,nm0065449,Jean Becker,37633,2
tt7736478,nm0069166,Marco Bellocchio,105866,2
tt8914492,nm7594197,Ashwin Saravanan,1511162,2
tt0807054,nm0516360,Ken Loach,15488,2
tt0122136,nm0793881,Kaneto Shindô,33727,2
tt0068950,nm0921631,Lina Wertmüller,26265,1
tt6684884,nm0000915,Bruce Beresford,5696,2
tt0063152,nm0720297,Alain Resnais,11983,2
tt1029235,nm1461392,Joachim Rønning,20307,2
tt1029235,nm1650283,Espen Sandberg,20308,2
tt0118966,nm0775447,Barbet Schroeder,23393,2
tt0051423,nm0490950,Frank Launder,14293,2
tt0080641,nm0410139,John Irvin,17784,2
tt0117477,nm0496312,Patrice Leconte,37626,2
tt1535970,nm0152466,Matthew Chapman,21808,2
tt0089461,nm0776317,Michael Schultz,77300,2
tt0038449,nm0002542,Terry O. Morse,29321,2
tt0783475,nm0955434,Yang Zhang,15156,2
tt3906082,nm2223783,Haifaa Al-Mansour,1088579,1
tt0083967,nm0166625,Graeme Clifford,13488,2
tt0147612,nm0001754,Todd Solondz,66605,2
tt1629705,nm0317834,Mateo Gil,19841,2
tt0065398,nm0297523,Robert Fuest,20937,2
tt2397535,nm1294961,Michael Spierig,56501,2
tt2397535,nm1294962,Peter Spierig,56502,2
tt1209377,nm0001829,Rachel Ward,36042,1
tt7161122,nm5657066,Hiphop Tamizha Adhi,1414019,2
tt0064002,nm0671957,Arthur Penn,6448,2
tt0082307,nm0002086,Lucio Fulci,29433,2
tt0047370,nm0796923,Don Siegel,14773,2
tt0060675,nm0000419,Jean-Luc Godard,3776,2
tt0086879,nm0001232,Milos Forman,3974,2
tt2258337,nm1442514,S.S. Rajamouli,147021,2
tt1667321,nm4315078,Dominic Cooke,1539858,2
tt0064285,nm0000076,François Truffaut,1650,2
tt0259440,nm0951456,Zabou Breitman,54675,1
tt0836710,nm0109838,Johan Brisinger,128610,2
tt0092106,nm0793802,Nelson Shin,19542,2
tt0097790,nm0798717,Joan Micklin Silver,97646,1
tt0338309,nm0405632,Mikael Håfström,29605,2
tt0419677,nm0276349,Shane Meadows,70520,2
tt3822388,nm3163794,Pa. Ranjith,1114576,2
tt0041959,nm0715346,Carol Reed,15378,2
tt0168080,nm0407067,Álex de la Iglesia,57865,2
tt0081318,nm0002086,Lucio Fulci,29433,2
tt0074865,nm0513792,Oldrich Lipský,137015,2
tt1103192,nm0191109,José Luis Cuerda,19842,2
tt1093370,nm1665004,Imtiaz Ali,71276,2
tt0051792,nm0006249,Satyajit Ray,12160,2
tt5154288,nm1546686,Alice Lowe,182327,1
tt1648093,nm0159039,Felix Chong,66719,2
tt2707848,nm0094274,Bertrand Bonello,146438,2
tt2464690,nm2965282,Brian Welsh,238591,2
tt0103950,nm0939147,Jing Wong,548474,2
tt0097165,nm0001837,Peter Weir,2690,2
tt0063291,nm0349425,Tomás Gutiérrez Alea,72646,2
tt0118635,nm0604335,Nanni Moretti,69488,2
tt0758786,nm0002340,Stuart Gordon,27991,2
tt0043547,nm0712947,Nicholas Ray,2765,2
tt6386748,nm1458734,Ciro Guerra,122785,2
tt0078152,nm0001901,Chantal Akerman,130030,1
tt0066301,nm0001328,Howard Hawks,11435,2
tt3328716,nm0175352,Robert Connolly,75725,2
tt3132714,nm0025534,Jean-Pierre Améris,145117,2
tt0119494,nm0500896,David Leland,33317,2
tt0111507,nm0001425,Krzysztof Kieslowski,1126,2
tt0102035,nm0567680,Bruce McDonald,55189,2
tt0263102,nm0251027,Ertem Egilmez,109083,2
tt1657517,nm0320660,François Girard,78012,2
tt1757769,nm0575726,Juan Carlos Medina,1077998,2
tt0135007,nm0017623,Aldo Baglio,120019,2
tt0135007,nm0316034,Giacomo Poretti,120025,2
tt0135007,nm0320495,Giovanni Storti,120020,2
tt0067439,nm0433267,Claude Jutra,545675,2
tt0049949,nm0000485,Fritz Lang,68,2
tt1740047,nm0935863,Michael Winterbottom,172,2
tt1073673,nm0630197,Sergiu Nicolaescu,122740,2
tt0108289,nm0497758,Lik-Chi Lee,118355,2
tt0250258,nm0386570,Oliver Hirschbiegel,7832,2
tt0097531,nm0732430,Bruce Robinson,8966,2
tt0434292,nm0508208,Fernando León de Aranoa,15602,2
tt0453201,nm1892316,John Mahendran,1053907,2
tt0086148,nm0223411,Osamu Dezaki,97288,2
tt0060440,nm0393094,Ishirô Honda,18598,2
tt0098206,nm0380705,Rowdy Herrington,63943,2
tt0095684,nm0404128,Jimmy Huston,113921,2
tt0106966,nm0349425,Tomás Gutiérrez Alea,72646,2
tt0106966,nm0846119,Juan Carlos Tabío,72647,2
tt5461944,nm2285536,Anthony Maras,1484509,2
tt0062886,nm0572132,Andrew V. McLaglen,51875,2
tt0107289,nm0280745,Stefan Fjeldmark,58268,2
tt8043092,nm1990335,Mohana Krishna Indraganti,1139364,2
tt0118789,nm0001252,Vincent Gallo,22461,2
tt0030746,nm0924065,Tim Whelan,71788,2
tt6053438,nm0001707,Paul Schrader,1035,2
tt1534085,nm0181903,Panos Cosmatos,1044250,2
tt4786282,nm2497546,David F. Sandberg,1302082,2
tt0084602,nm0000230,Sylvester Stallone,16483,2
tt0460989,nm0516360,Ken Loach,15488,2
tt5377564,nm5237694,Pawan Kumar,1153925,2
tt4721124,nm1659505,David Leveaux,1305138,2
tt0435479,nm0161717,Patrice Chéreau,23724,2
tt0085127,nm0000329,Jackie Chan,18897,2
tt0085127,nm0005033,Sammo Kam-Bo Hung,62410,2
tt1330018,nm0963082,Bill Purple,1402354,2
tt2187153,nm1436693,A.R. Murugadoss,81085,2
tt2513074,nm0000487,Ang Lee,1614,2
tt2017486,nm0135952,Nae Caranfil,55520,2
tt6865690,nm7214191,Wayne Roberts,1669760,2
tt0083260,nm0500988,Claude Lelouch,16862,2
tt0363249,nm0812546,Aleksandr Sokurov,107762,2
tt1034325,nm1400426,Daniel Barnz,84061,2
tt0457308,nm0000725,Joey Lauren Adams,16484,1
tt0117143,nm0772691,Hans-Christian Schmid,6094,2
tt2674454,nm0855300,Jonathan Teplitzky,97942,2
tt0277434,nm0908824,Randall Wallace,2460,2
tt0068767,nm0516344,Wei Lo,70334,2
tt0099043,nm0711745,Mani Ratnam,78747,2
tt0064137,nm0001628,Sydney Pollack,2226,2
tt0379725,nm0587955,Bennett Miller,5345,2
tt4428788,nm0316306,Xavier Giannoli,113855,2
tt0044716,nm0641007,George More O'Ferrall,126126,2
tt0079200,nm0320833,Jean Girault,39138,2
tt1598496,nm0536414,Tova Magnusson,111343,1
tt4384350,nm2081862,Major Ravi,584493,2
tt0424345,nm0003620,Kevin Smith,19303,2
tt0092972,nm0001885,Lars von Trier,42,2
tt0445935,nm0622695,Gregory Nava,16395,2
tt0326905,nm0001093,John Dahl,21053,2
tt0109759,nm0000382,Atom Egoyan,56205,2
tt1047540,nm0275698,Andy Fickman,58375,2
tt0395169,nm0313623,Terry George,2589,2
tt4428728,nm2182866,Julien Leclercq,84439,2
tt0069687,nm0000694,Wim Wenders,2303,2
tt0103969,nm0684596,Lucian Pintilie,592762,2
tt1851006,nm0000425,Peter Greenaway,30309,2
tt1185836,nm0562470,Max Mayer,100516,2
tt0026942,nm0782682,William A. Seiter,108987,2
tt0367975,nm0037136,Guel Arraes,102560,2
tt3754940,nm0310747,Cesc Gay,73693,2
tt0078490,nm0718554,Karel Reisz,72709,2
tt0328107,nm0001716,Tony Scott,893,2
tt0887883,nm0001053,Ethan Coen,1224,2
tt0887883,nm0001054,Joel Coen,1223,2
tt9308382,nm0304091,Nisha Ganatra,1239766,1
tt0390384,nm1503403,Shane Carruth,76624,2
tt0351461,nm0477597,Dagur Kári,18823,2
tt1174954,nm0436780,Makoto Kamiya,74950,2
tt0065848,nm0466047,Serge Korber,24425,2
tt9139586,nm0241173,Clark Duke,54729,2
tt0040497,nm0004244,Jacques Tati,5763,2
tt0038782,nm0547446,Edwin L. Marin,78053,2
tt0092830,nm0629774,Arch Nicholson,119146,2
tt4911996,nm0784008,Ivan Sen,230542,2
tt0247425,nm0276062,Todd Field,5010,2
tt0490215,nm0000217,Martin Scorsese,1032,2
tt0114732,nm0099828,Didier Bourdon,59031,2
tt0114732,nm0132064,Bernard Campan,41029,2
tt9731682,nm1906430,Nicholas Jarecki,81856,2
tt6878038,nm1922242,Hun Jang,148747,2
tt0058709,nm0901138,Alfred Vohrer,18502,2
tt0110932,nm0000602,Robert Redford,4135,2
tt1124035,nm0000123,George Clooney,1461,2
tt2752200,nm0654830,François Ozon,4387,2
tt1093369,nm0867127,Mark Tonderai,86482,2
tt6615648,nm5186373,Phanindra Narsetti,2123236,2
tt0073324,nm0210811,Jean Rollin,88820,2
tt1100089,nm0587955,Bennett Miller,5345,2
tt2140577,nm2534923,Jenée LaMarque,1167487,1
tt0116743,nm0619762,Mira Nair,6495,1
tt1630027,nm0759777,Yasemin Samdereli,578511,1
tt2084989,nm1503403,Shane Carruth,76624,2
tt0024961,nm0853130,Sam Taylor,143561,2
tt0024961,nm0516001,Harold Lloyd,88953,2
tt6237612,nm0425364,Jesse V. Johnson,77295,2
tt1045658,nm0751102,David O. Russell,17883,2
tt0089366,nm0000419,Jean-Luc Godard,3776,2
tt0024262,nm0215877,Roy Del Ruth,94218,2
tt0117718,nm0957453,Lee David Zlotoff,1232954,2
tt0077973,nm0151653,Cheh Chang,99436,2
tt0150662,nm0600546,Lukas Moodysson,11037,2
tt0093428,nm0322515,John Glen,10179,2
tt0395972,nm0138927,Niki Caro,15287,1
tt1640459,nm2639032,Jason Eisener,141673,2
tt0790663,nm0149491,Justin Chadwick,71570,2
tt0042046,nm0005898,Ted Tetzlaff,4346,2
tt0349691,nm0702522,Markku Pölönen,114678,2
tt0368222,nm0001806,John Turturro,1241,2
tt1424797,nm0230859,Xavier Dolan,143593,2
tt2452200,nm1170339,Julius Avery,1299642,2
tt7163824,nm4235049,Ognjen Glavonic,1050112,2
tt0102969,nm0423623,Mark Joffe,59438,2
tt0243889,nm0031888,Shinji Aoyama,119493,2
tt0055724,nm0006249,Satyajit Ray,12160,2
tt0092086,nm0000484,John Landis,4610,2
tt4967094,nm3498229,Yu Shan Chen,1495940,1
tt0057710,nm0406728,Kon Ichikawa,97205,2
tt0929632,nm0200005,Lee Daniels,20019,2
tt0087755,nm0000568,Frank Oz,7908,2
tt1976000,nm0024925,Hossein Amini,56960,2
tt1620620,nm0031967,Aparna Sen,125724,1
tt2061756,nm0001241,Stephen Frears,3224,2
tt0910905,nm0851724,Bertrand Tavernier,20556,2
tt0039324,nm0829038,Robert Stevenson,5834,2
tt0090095,nm0000108,Luc Besson,59,2
tt4005402,nm0302780,Florian Gallenberger,46680,2
tt0428856,nm0141127,Emmanuel Carrère,81118,2
tt0056912,nm0858873,Gerald Thomas,40940,2
tt0416032,nm1641326,Zornitsa Sophia,1056245,1
tt0756683,nm0770942,Richard Schenkman,76462,2
tt0168269,nm0467035,Nadezhda Kosheverova,128294,1
tt0429078,nm0007139,Hark Tsui,26760,2
tt5769414,nm1327703,Yoshihiro Nakamura,71640,2
tt0072732,nm0382779,Douglas Hickox,100979,2
tt10199590,nm1868177,Ladj Ly,144817,2
tt0153032,nm0437287,David Kane,208171,2
tt2343158,nm1576181,Steph Green,1118360,1
tt0071866,nm0281507,Richard Fleischer,2087,2
tt0492835,nm1045937,Joon-ik Lee,126809,2
tt0321442,nm1317689,Steve Anderson,77523,2
tt0077952,nm0002045,Stanley Donen,13284,2
tt1451797,nm0890060,Ram Gopal Varma,76813,2
tt0067040,nm0730237,Alain Robbe-Grillet,34590,2
tt4359416,nm0070159,Jafar Panahi,120229,2
tt0062925,nm0904651,Zoltán Várkonyi,125179,2
tt0059764,nm0384342,James Hill,126462,2
tt0063522,nm0000591,Roman Polanski,3556,2
tt0065488,nm0001243,William Friedkin,15175,2
tt1065332,nm0418450,Agnès Jaoui,28279,1
tt0837800,nm0612720,Marc Munden,176484,2
tt0100200,nm0412465,James Ivory,54441,2
tt0067580,nm0081199,James Bidgood,237393,2
tt0056218,nm0001239,John Frankenheimer,13776,2
tt0117509,nm0525303,Baz Luhrmann,6201,2
tt4370784,nm0284774,Anne Fontaine,48583,1
tt3341072,nm0950701,Alan Yuen,70110,2
tt1090680,nm1486975,Annemarie Jacir,56376,1
tt0039583,nm0300010,Martin Gabel,6931,2
tt0107130,nm0082300,Tony Bill,57138,2
tt5606538,nm6530002,Sung-hoon Kim,1863287,2
tt0043809,nm0001120,Vittorio De Sica,12329,2
tt0040872,nm0712947,Nicholas Ray,2765,2
tt0876563,nm0594503,Hayao Miyazaki,608,2
tt0064379,nm0447944,Burt Kennedy,18579,2
tt1127896,nm0000487,Ang Lee,1614,2
tt0070791,nm0382779,Douglas Hickox,100979,2
tt7531138,nm1577323,Harry Wootliff,1705464,1
tt0092991,nm0000600,Sam Raimi,7623,2
tt0075342,nm0682309,Charles B. Pierce,66224,2
tt0461795,nm0393254,Sang-soo Hong,150975,2
tt7245176,nm0948159,Wilson Yip,63571,2
tt0208990,nm0604335,Nanni Moretti,69488,2
tt0433400,nm0474955,Roger Kumble,11873,2
tt7476810,nm4014166,Cathy Yan,1936668,1
tt1573478,nm1066396,Ranjith,588229,2
tt1334328,nm0903837,Pantelis Voulgaris,124919,2
tt0109369,nm0697676,Jonathan Prince,82346,2
tt0481390,nm0340958,Alister Grierson,59126,2
tt1528312,nm0516360,Ken Loach,15488,2
tt0171433,nm0001570,Edward Norton,819,2
tt2978462,nm0001747,Charles Martin Smith,1270,2
tt0102316,nm0000149,Jodie Foster,1038,1
tt7422822,nm3202519,Jocelyn DeBoer,1193273,1
tt0073726,nm0275269,Pasquale Festa Campanile,53657,2
tt0059812,nm0445454,Márton Keleti,1140134,2
tt0072080,nm0002216,Yves Robert,25182,2
tt0103793,nm0359734,Michael Haneke,6011,2
tt0155388,nm0000519,David Mamet,1255,2
tt10622790,nm4882830,Thiago Cazado,1709759,2
tt0114702,nm0002140,Agnieszka Holland,1128,1
tt7074886,nm0718646,Jason Reitman,52443,2
tt1836987,nm0935863,Michael Winterbottom,172,2
tt8244784,nm0957505,Craig Zobel,79434,2
tt0203019,nm0863387,George Tillman Jr.,66121,2
tt5610554,nm0718646,Jason Reitman,52443,2
tt0073166,nm0243921,Marguerite Duras,29905,1
tt1641638,nm0946875,Herman Yau,92831,2
tt0117407,nm0716347,Nicolas Winding Refn,21183,2
tt0045935,nm0455938,Teinosuke Kinugasa,213471,2
tt0052543,nm0934013,Richard Wilson,96159,2
tt0954947,nm0935863,Michael Winterbottom,172,2
tt0092206,nm0486748,Simon Langton,126951,2
tt0023629,nm0503777,Mervyn LeRoy,9054,2
tt0162625,nm0754328,Olli Saarela,141978,2
tt3510480,nm1027519,Javier Ruiz Caldera,114464,2
tt0108358,nm0181902,George P. Cosmatos,16566,2
tt0108358,nm0418883,Kevin Jarre,7781,2
tt0079718,nm0826642,Steno,67924,2
tt0063485,nm0598102,Mario Monicelli,32375,2
tt0067355,nm0005645,Enzo Barboni,56033,2
tt0083946,nm0001348,Werner Herzog,6818,2
tt1530535,nm0605479,Kôji Morimoto,183,2
tt0166485,nm0855035,Andy Tennant,17167,2
tt0454084,nm0005077,James Keach,408,2
tt0054412,nm0623768,Ronald Neame,7501,2
tt0095302,nm0005139,Mike Leigh,65452,2
tt3005920,nm3351235,Aashiq Abu,979284,2
tt3005920,nm4345252,Shyju Khalid,1118112,2
tt3005920,nm2039170,Amal Neerad,587720,2
tt0183869,nm0470443,Gérard Krawczyk,21647,2
tt0088412,nm0001348,Werner Herzog,6818,2
tt0100491,nm0516360,Ken Loach,15488,2
tt0039651,nm0654868,Yasujirô Ozu,95501,2
tt1242599,nm3035239,Evan Glodell,228274,2
tt0800240,nm2251947,Marcel Langenegger,74101,2
tt0075975,nm0767110,Claude Sautet,20789,2
tt1206885,nm0344496,Adrian Grunberg,589402,2
tt1343727,nm0871428,Pete Travis,43141,2
tt3127022,nm0170043,Isabel Coixet,90,1
tt7336470,nm1050535,Salvador Simó,1078616,2
tt0978759,nm2581581,Courtney Hunt,64131,1
tt0482088,nm0759270,Pierre Salvadori,51116,2
tt0101428,nm0729626,Jacques Rivette,73153,2
tt0064886,nm0041932,Mark Rydell,21958,2
tt1504320,nm0393799,Tom Hooper,70500,2
tt0285005,nm0586281,Takashi Miike,17282,2
tt0068502,nm0001928,Roy Ward Baker,26134,2
tt0041546,nm0357607,Robert Hamer,70864,2
tt1302006,nm0000217,Martin Scorsese,1032,2
tt0074799,nm0875744,Michael Tuchner,93475,2
tt0119807,nm0644203,Steve Oedekerk,4489,2
tt2357208,nm0430782,Joshiy,584759,2
tt0058006,nm0733790,Glauber Rocha,544845,2
tt0062952,nm0001023,John Cassavetes,11147,2
tt0076208,nm0128050,Michael Cacoyannis,65843,2
tt8836988,nm0425364,Jesse V. Johnson,77295,2
tt1996310,nm0795153,Cate Shortland,93286,1
tt1176740,nm0005222,Sam Mendes,39,2
tt0064828,nm0001596,Pier Paolo Pasolini,5970,2
tt5323760,nm6249843,Hlynur Pálmason,1292227,2
tt0322725,nm0308520,Matteo Garrone,63973,2
tt4173170,nm1457822,Antti-Jussi Annila,72480,2
tt1548629,nm0619836,Babak Najafi,132239,2
tt0096461,nm0939182,Kar-Wai Wong,12453,2
tt1018765,nm0337773,David Gordon Green,64141,2
tt0138541,nm0349406,Sebastian Gutierrez,19656,2
tt0226872,nm0411746,Shun'ya Itô,107563,2
tt5114588,nm3252853,Selçuk Aydemir,239256,2
tt1498858,nm1249411,Xiaolu Xue,125570,1
tt0094739,nm0000720,Jim Abrahams,12936,2
tt2509850,nm0492909,Marc Lawrence,18323,2
tt1860357,nm0000916,Peter Berg,36602,2
tt6340604,nm1571412,Yann Gozlan,225407,2
tt0336264,nm0078465,Julie Bertuccelli,144082,1
tt1840417,nm0460206,Brian Klugman,51996,2
tt0098327,nm0359734,Michael Haneke,6011,2
tt1301264,nm0729764,Riri Riza,121971,2
tt0099818,nm0442454,Aki Kaurismäki,16767,2
tt0993842,nm0942504,Joe Wright,36588,2
tt0059168,nm0402161,André Hunebelle,19639,2
tt0059168,nm0853404,Haroun Tazieff,1172548,2
tt8119752,nm2891286,Beom-sik Jeong,112018,2
tt0363579,nm0335138,Debra Granik,121873,1
tt1322269,nm0920274,John Wells,47333,2
tt5129510,nm2247200,Albert Serra,932161,2
tt0049397,nm0752922,Eldar Ryazanov,107669,2
tt0460480,nm0182276,Pedro Costa,256841,2
tt0836700,nm0000801,Olivier Assayas,21678,2
tt0044849,nm0357607,Robert Hamer,70864,2
tt0050123,nm0065442,Jacques Becker,103393,2
tt5451118,nm0918326,Hans Weingartner,3722,2
tt0836683,nm2161247,Paco Cabezas,79279,2
tt0073800,nm0000766,Theodoros Angelopoulos,10316,2
tt0102443,nm0330360,Keith Gordon,33054,2
tt6257174,nm3034178,Desiree Akhavan,1285174,1
tt2387513,nm0038093,Alberto Arvelo,988632,2
tt1855199,nm0043742,David Ayer,19769,2
tt0122082,nm0309697,Tony Gatlif,41040,2
tt0043386,nm0065442,Jacques Becker,103393,2
tt0081470,nm0572132,Andrew V. McLaglen,51875,2
tt0045205,nm0588183,David Miller,73256,2
tt0335266,nm0001068,Sofia Coppola,1769,1
tt1133922,nm1048540,Tae-gyun Kim,116181,2
tt0126810,nm0873266,Rose Troche,172993,1
tt0112679,nm0640466,Pat O'Connor,19969,2
tt0242252,nm0796124,Charles Shyer,56106,2
tt0120699,nm0001241,Stephen Frears,3224,2
tt0080009,nm0000591,Roman Polanski,3556,2
tt1815799,nm0393394,Christophe Honoré,76910,2
tt0458455,nm0941811,Sönke Wortmann,1869,2
tt1042424,nm0767160,Jean-Stéphane Sauvaire,56373,2
tt0069019,nm0002086,Lucio Fulci,29433,2
tt0057449,nm0000339,Roger Corman,102429,2
tt0326208,nm0400486,Bronwen Hughes,18320,1
tt4501454,nm1032521,Lorene Scafaria,71551,1
tt0054167,nm0003836,Michael Powell,68424,2
tt0032383,nm0909825,Raoul Walsh,8823,2
tt1370212,nm0258732,Reha Erdem,46054,2
tt1605798,nm0493441,Richard Laxton,122590,2
tt0308383,nm0000914,Robert Benton,6729,2
tt0098189,nm0959746,Per Åhlin,103679,2
tt2872462,nm0000876,Noah Baumbach,5656,2
tt0038289,nm0490950,Frank Launder,14293,2
tt1235142,nm1380395,Glendyn Ivin,98553,2
tt0080569,nm0001243,William Friedkin,15175,2
tt0063803,nm0000217,Martin Scorsese,1032,2
tt5154896,nm1164552,Florian David Fitz,104243,2
tt8265928,nm0312315,Hugo Gélin,1119418,2
tt1000095,nm0951197,Kunihiko Yuyama,65429,2
tt0780002,nm0322198,Michael Glawogger,801,2
tt0041399,nm0000005,Ingmar Bergman,6648,2
tt0073373,nm0393094,Ishirô Honda,18598,2
tt0073373,nm0297974,Jun Fukuda,30561,2
tt2584384,nm0169806,Taika Waititi,55934,2
tt0995740,nm0440604,Anurag Kashyap,85670,2
tt5039860,nm0018132,Lisa Azuelos,229568,1
tt5649144,nm0048918,Sean Baker,118415,2
tt0062120,nm0223622,Robert Dhéry,142985,2
tt0468644,nm0003400,Joram Lürsen,54874,2
tt0075232,nm0285302,Bryan Forbes,31439,2
tt0041735,nm0000180,David Lean,12238,2
tt6165792,nm0442905,Naomi Kawase,20658,1
tt0120706,nm0000958,John Boorman,19665,2
tt0099685,nm0000217,Martin Scorsese,1032,2
tt0384116,nm0814716,Ömer Faruk Sorak,106782,2
tt0055894,nm0782804,Steve Sekely,94069,2
tt0055894,nm0005711,Freddie Francis,5629,2
tt0096841,nm0613645,Kira Muratova,257628,1
tt0068655,nm0002216,Yves Robert,25182,2
tt0056347,nm0279807,Terence Fisher,29662,2
tt0770703,nm0617042,Mark Mylod,57199,2
tt0097074,nm0714599,Eric Red,54839,2
