tmdb_id,imdb_id,title,production_companies
11704,tt0084649,The Secret of NIMH,"United Artists, Aurora, Mrs. Brisby Ltd., Sullivan Bluth Studios"
44081,tt0250125,Under the Skin of the City,Farabi Cinema
465929,tt0972544,Back Roads,"Infinity Media, Upturn Productions"
5255,tt0338348,The Polar Express,"Golden Mean, Playtone, ImageMovers, Castle Rock Entertainment, Shangri-La Entertainment"
44725,tt0997084,One Piece: Chopper's Kingdom on the Island of Strange Animals,Toei Animation
37056,tt0892318,Letters to Juliet,"Summit Entertainment, Applehead Pictures"
15981,tt0439533,Dead Leaves,Production I.G
72049,tt0906778,Black Butterflies,"CoBo Fonds, IDTV Film, Cool Beans, Comet Film Produktion GmbH, Spier Films, Riba Film International, NTR, Nederlands Fonds voor de Film"
25719,tt0120122,Shooting Fish,"National Lottery, Tomboy Films, Gruber Bros., Winchester Multimedia PLC, Arts Council of England"
43887,tt0026073,Annie Oakley,RKO Radio Pictures
158091,tt1845838,Metro Manila,Chocolate Frog Films
35113,tt0119347,I Want You,"Revolution Films, PolyGram Filmed Entertainment"
27211,tt0252597,"Feyzo, the Polite One",Arzu Film
244536,tt3186318,Hellion,"Silver Sail Entertainment, Across Town Productions, IFC Films, Arts+Labor"
717192,tt14217100,Ferry,De Mensen
62463,tt0107920,Raining Stones,"Parallax Pictures, Channel Four Films"
397992,tt3520216,Fair Haven,"Silent Giant Productions, Trick Candle Productions"
12504,tt0085900,The Outsider,Les Films Ariane
23631,tt0985694,Machete,"Dune Entertainment, Overnight Films, Troublemaker Studios"
62116,tt1653911,Mozart's Sister,Les Films Alyne
83486,tt0084518,Flights in Dreams and in Reality,Dovzhenko Film Studios
603562,tt6937368,The Lift Boy,
12455,tt0431979,The Young Lieutenant,"Why Not Productions, StudioCanal, France 2 Cinéma"
391709,tt4660736,Apprentice,"Zhao Wei Films, Peanut Pictures, Cinéma Defacto, Akanga Film Asia"
44527,tt1348327,Villa Amalia,Rectangle Productions
514999,tt1618434,Murder Mystery,"Vinson Films, Endgame Entertainment, Tower Hill Entertainment, Happy Madison Productions, Denver and Delilah Productions"
57778,tt0070439,Unbelievable Adventures of Italians in Russia,"Dino de Laurentiis Cinematografica, Mosfilm"
43464,tt0039826,Sinbad the Sailor,RKO Radio Pictures
14448,tt0996605,Love Songs,Alma Films
21719,tt0151582,The Minus Man,"Fida Attieh Productions, Shooting Gallery"
253307,tt2553424,The Infinite Man,"Hedone, Bonsai Films"
42254,tt0072976,Fox and His Friends,"Tango Film, City Film"
373473,tt4919484,Little Men,"Race Point Films, Charlie Guidance, Faliro House Productions, Water's End Productions"
98162,tt1891769,The Painting,"Blue Spirit, BE-FILMS, uFilm, Rezo Productions, Sinématik, France 3 Cinéma, RTBF"
300983,tt4258292,Yennai Arindhaal,Shri Sai Raam Creations
283707,tt3894190,Black Souls,"Cinemaundici, Babe Film"
1902,tt0125659,Open Your Eyes,"Sociedad General de Televisión (Sogetel), Les Films Alain Sarde, Las Producciones del Escorpion, Lucky Red, Canal+ España"
94894,tt0159995,Angel's Dance,
22925,tt0040512,Kiss the Blood Off My Hands,Norma Productions
19247,tt0078780,Animalympics,Lisberger Studios
437036,tt5451244,The Motive,"Lazonafilms, Alebrije Producciones, Canal Sur, La Loma Blanca Producciones Cinematográficas, Lazona, TVE, Icónica"
38872,tt0190506,Killer 2,
11763,tt0448206,Bunty Aur Babli,Yash Raj Films
13915,tt0219405,Waydowntown,
462718,tt8176054,Pariyerum Perumal,"Neelam Productions, Lyca Productions"
18711,tt0376890,Silver City,Anarchist's Convention Films
25911,tt0352230,Carmen,"Alythia Limited, Star Line TV Productions S.L., TeleMadrid"
172705,tt2589132,Habibie & Ainun,MD Pictures
9342,tt0120746,The Mask of Zorro,"TriStar Pictures, Amblin Entertainment"
124380,tt2196254,Jatt & Juliet,White Hill Production
16159,tt0098412,Sundown: The Vampire in Retreat,Vestron Pictures
14047,tt0427309,The Great Debaters,"Marshall Production, The Weinstein Company, Harpo Films"
11588,tt0325596,The I Inside,"MDP Worldwide, RCD Productions Ltd., Dimension Films, Miramax"
16166,tt1124394,Sauna,"Bronson Club, Etic Pictures, YLE"
201749,tt1838603,Mr. Morgan's Last Love,"Bavaria Pictures, Senator Film"
98344,tt2007993,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,ARS Film Production
103902,tt0838231,Unfinished Sky,"IDTV Film, New Holland Pictures"
157851,tt2172584,Maps to the Stars,"Prospero Pictures, Sentient Entertainment, SBS Productions, Integral Film"
502122,tt6061074,First Match,"CreativeBionics, Clubhouse Pictures"
12497,tt0378897,A Touch of Spice,"Greek Film Centre, Village Productions, FilmNet"
10190,tt0787523,Towelhead,"This Is That Productions, Your Face Goes Here Entertainment"
52302,tt0057295,Matango,Toho Co.
378108,tt4769824,In This Corner of the World,"GENCO, MAPPA"
7456,tt0480083,The Cloud,"Clasart Film, Sat.1"
47106,tt0382988,Matchbox,"Strada Films, Cassandra Films Pty. Ltd., Greek Film Centre, Kino S.A., Max Productions, Studio ERA, X-Rated Films"
442750,tt3758708,The Hippopotamus,"Electric Shadow Company, The Electric Shadow Company"
18973,tt0053716,Cinderfella,Jerry Lewis Productions
10355,tt0192657,Shiri,"Samsung Entertainment, Kang Je-gyu Films"
23655,tt0212974,Groove,Sony Classical
128089,tt1846492,Imagine,"Zjednoczenie Artystów i Rzemieslników, KMBO, Film and Music Entertainment (F&ME)"
58402,tt0069818,The Boss,Cineproduzioni Daunia 70
4108,tt0293662,The Transporter,"TF1 Films Production, EuropaCorp, Current Entertainment, Canal+"
408292,tt5936692,The Last Family,"Aurum Film, HBO Europe, MFF, Lightcraft, Universal Music Polska"
25848,tt0050629,Legend of the Lost,"United Artists, Batjac Productions, Dear Film Produzione"
48318,tt0077383,Family Nest,Balázs Béla Stúdió
15005,tt0430431,One Night with the King,Gener8Xion Entertainment
305342,tt3914332,Dean,"Spring Pictures, Honora Productions"
158907,tt1999987,Breathe In,"Indian Paintbrush, Super Crispy Entertainment"
568467,tt7983894,Ammonite,See-Saw Films
26719,tt0093223,House of Games,Filmhaus
52796,tt0365938,Winter Solstice,
37420,tt0104362,Timescape,
2056,tt0340377,The Station Agent,"Next Wednesday Productions, SenArt Films"
20661,tt0088299,Twist and Shout,"Palle Fogtdal A/S, Per Holst Filmproduktion"
26306,tt0119937,Prefontaine,Hollywood Pictures
547017,tt8430598,Shirley,"Killer Films, Los Angeles Media Fund, Mechanism Digital, Neon, Sikelia Productions, Curzon Film Distributors"
467952,tt4602066,The Catcher Was a Spy,"Serena Films, Animus Films, PalmStar Media"
489929,tt6987770,Destination Wedding,"The Fyzz, Service Fish, CISS, Chapman/Leonard Studio Equipment, Company 3, GreenSlate, Lee & Thompson, Paso Catering, Ramo Law, Snap Sound, Steve Martin's Working Wildlife, Tunnel Post"
3716,tt0177858,In July,"Quality Pictures, Wüste Filmproduktion, ARD"
43950,tt1426352,Amer,"Canal+, Anonymes Films, Tobina Film, Département des Alpes-Maritimes, CNC"
325789,tt1355631,The Infiltrator,Good Films Collective
865,tt0093894,The Running Man,"Braveworld Productions, Keith Barish Productions, TAFT Entertainment Pictures, HBO, TriStar Pictures"
31112,tt0080461,"Bon Voyage, Charlie Brown (and Don't Come Back!)","Bill Melendez Productions, United Feature Syndicate (UFS), Charles M. Schulz Creative Associates, Lee Mendelson Film Productions"
16771,tt0109219,Barcelona,"Barcelona Films, Castle Rock Entertainment, Fine Line Features, Westerly Films"
18908,tt0167137,The One and Only,Metronome Productions
1829,tt0073114,The Story of Adele H.,"Les Films du Carrosse, Les Productions Artistes Associés"
44441,tt0009878,Different from the Others,Richard Oswald Produktion
432087,tt5247704,Back to Burgundy,Ce qui me meut
29649,tt0117784,Sunset Park,"Jersey Films, TriStar Pictures"
94663,tt0059776,The Round-Up,MAFILM IV. Játékfilmstúdió
17467,tt0102293,Riki-Oh: The Story of Ricky,"Diagonal Pictures, Paragon Films Ltd., Golden Harvest Productions"
31309,tt0033727,Mr. Bug Goes to Town,Fleischer Studios
23493,tt0840046,Dorks & Damsels,"Solar Films, Kisi Production, Icelandic Filmcompany"
437848,tt5193790,Another Mother's Son,Bill Kenwright Films
48369,tt0030252,Hôtel du Nord,
442,tt0314524,Popular Music,"Solar Films, Happy End Filmproductions, Filmpool Nord, SF Studios, Fine & Mellow Productions"
16,tt0168629,Dancer in the Dark,"Lantia Cinema & Audiovisivi, Fine Line Features, Zentropa Entertainments, Danmarks Radio (DR), SVT Drama, ARTE, Memfis Film, France 3 Cinéma, Angel films, Constantin Film, YLE, Blind Spot Pictures, VPRO, Liberator Productions, Íslenska kvikmyndasamsteypan, Pain Unlimited GmbH Filmproduktion, Trust Film Svenska, Cinematograph A/S, What Else? B.V, Filmek A/S, Film4 Productions, Canal+, ARTE France Cinéma, Film i Väst, TV 1000 Sverige, WDR"
401306,tt0075007,The Seventh Company Has Been Found,Gaumont Production
8885,tt1185616,Waltz with Bashir,"Bridgit Folman Film Gang, Les Films d'ici, Razor Film Produktion"
77864,tt1580704,That Girl in Yellow Boots,"Anurag Kashyap Films, Sikhya Entertainment, National Film Development Corporation of India"
38543,tt1233301,Ironclad,"Perpetual Media Capital, Mythic International Entertainment, ContentFilm International, Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I), VIP 4 Medienfonds, Premiere Picture, Rising Star, Silver Reel, Wales Creative IP Fund, Molinare Investment"
72495,tt0022694,The Blue Light,Leni Riefenstahl-Produktion
79919,tt1827528,Harvest,Salzgeber & Co. Medien
46187,tt0124207,The Thief,"Canal+, CNC, NTV-Profit, Productions Le Pont, Roissy Films, Russian State Committee for Cinematography"
227156,tt0435651,The Giver,"The Weinstein Company, Asis Productions, Tonik Productions, Walden Media, Yucaipa Films"
32170,tt0470967,Voice,"CJ Entertainment, Cinema Service, Cine2000"
31939,tt0086904,Another Country,"Goldcrest, National Film Finance Corporation (NFFC)"
378695,tt5369484,24 Weeks,"Filmakademie Baden-Württemberg, Zero One Film, ZDF"
8905,tt1233381,Three Monkeys,"Pyramide Productions, BIM Distribuzione, Ministry of Culture and Tourism, Zeynofilm, NBC Film, Conseil de l'Europe, Imaj Sound Post Production, Imaj, CNC"
92550,tt2022522,Runway,
739269,tt12397078,Little Big Women,Each Other Films
7859,tt0468489,Half Nelson,"Hunting Lane Films, Journeyman Pictures, Original Media, Silverwood Films, Traction Media"
48232,tt0122768,Twin Sitters,
224947,tt0368896,Nijam,
353784,tt0075094,The Written Off Return,RTS
6557,tt0988595,27 Dresses,"Fox 2000 Pictures, Spyglass Entertainment, Dune Entertainment III"
69544,tt0044811,Waiting Women,SF Studios
19972,tt0055719,The 300 Spartans,
47103,tt0254463,A Run for Money,Atlantik Film
46059,tt0068718,The Hot Rock,Landers-Roberts Productions
11340,tt0082045,Banana Joe,"Lisa-Film, Derby Cinematografica"
28764,tt1343046,Detective Conan: The Raven Chaser,Toho Co.
5153,tt0003740,Cabiria,Italia Film
12758,tt0062645,Beyond the Law,"Roxy Film, Sancrosiap"
55152,tt0064747,The Oblong Box,American International Pictures
29866,tt0208032,Making Love,"Cecchi Gori Group Tiger Cinematografica, Mario e Vittorio Cecchi Gori - C.E.I.A.D."
37941,tt1609168,Vinnaithaandi Varuvaayaa,"Escape Artists Motion Pictures, R S Infotainment"
341586,tt0480732,Shyamol Chhaya,
25738,tt0043625,He Ran All the Way,Roberts Pictures Inc.
314365,tt1895587,Spotlight,"Participant, Anonymous Content, Rocklin / Faust, First Look Media, Open Road Films, Entertainment One, Topic Studios"
266058,tt3661798,A Girl at My Door,"NOWFILM, Pinehouse Film, CGV Arthouse"
107745,tt0102825,Saajan,Divya Films Combines
61820,tt1094627,Buddha Collapsed Out of Shame,Makmalbaf Film House
422603,tt5998104,Aanandam,"Cast N' Crew, Habit of Life"
27444,tt0236019,Better Than Sex,"Better Than, France Télévisions Distribution, Meercat Films, New Vision Films, New South Wales Film & Television Office"
60981,tt1646114,My Joy,"MA.JA.DE. Fiction, ARTE"
249916,tt3077108,Appropriate Behavior,Parkville Pictures
35396,tt1566601,The Island,"Village Productions, Nova, Black Orange"
84364,tt0042053,A Woman's Secret,RKO Radio Pictures
10830,tt0117008,Matilda,"Jersey Films, TriStar Pictures, Sony Pictures"
45965,tt0038268,Sanshiro Sugata Part Two,Toho Co.
89065,tt0424434,Beautiful City,Neshane
276,tt0408777,The Edukators,"Y3 Film, Coop 99 Filmproduktion, Südwestrundfunk, ARTE"
29272,tt0905329,El Greco,"Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC), Graal, Greek Film Centre, Hellenic Culture Organization, EPT, Instituto de Crédito Oficial (ICO), Le Spot, Max Productions, Ministerio de Cultura, Motion Picture Public Foundation of Hungary"
128073,tt1823125,Greetings from Tim Buckley,"From A to Z Productions, Archer Gray, Smuggler"
81365,tt0197042,World Gone Mad,Costas & Dimos Hajihristos
491474,tt7545566,Skate Kitchen,"Bow + Arrow Entertainment, Pulse Films, RT Features"
54419,tt0021409,Under the Roofs of Paris,Films Sonores Tobis
8391,tt0114916,When Night Is Falling,Alliance Communications Corporation
539470,tt6514010,Brij Mohan Amar Rahe!,"Saregama Productions, Yoodlee Films"
54474,tt0326450,The Star,"ARK-Film, Mosfilm"
679045,tt10964468,Shakuntala Devi,"Abundantia Entertainment, Sony Pictures Networks Productions"
333675,tt4048668,Band of Robbers,"Tilted Windmill Productions, Whitewater Films, Torn Sky Entertainment"
308457,tt3090670,Advantageous,"Good Neighbors Media, DK Entertainment, I Ain't Playin' Films"
288980,tt2584018,Freedom,Production One
477072,tt7377132,Mothers' Instinct,"Haut et Court, Versus Production"
272548,tt2718440,Moonwalkers,"Nexus Factory, Partizan Films, Potemkin Productions"
19703,tt1280558,A Wednesday!,UTV Motion Pictures
85926,tt0054345,Strangers When We Meet,"Richard Quine Productions, Bryna Productions"
52015,tt1464580,Stake Land,"Glass Eye Pix, Belladonna Productions, Off Hollywood Pictures, IFC Midnight"
806067,tt10687070,Mandela,"Wishberry Films, Reliance Entertainment, Open Window, Y NOT Studios"
84341,tt2063781,Smashed,Super Crispy Entertainment
36832,tt0085267,Born in Flames,"The Jerome Foundation, C.A.P.S., The Young Filmmakers Ltd."
43438,tt0042898,The Rocking Horse Winner,Two Cities Films
73267,tt0131207,Three Plus Two,Gorky Film Studios
503349,tt8024712,Yowis Ben,Starvision Plus
209350,tt2392326,Le Week-End,"Free Range Films, Le Bureau, Film4 Productions"
26596,tt0047136,Johnny Guitar,Republic Pictures
21571,tt1179782,Mithya,Planman Motion Pictures
39946,tt0043362,The Browning Version,Javelin Films
91694,tt1891974,Ace Attorney,"Nippon Television Network Corporation, Toho Co., CAPCOM, OLM, D.N. Dream Partners, Yomiuri Telecasting Corporation, VAP, Sony Music Entertainment (Japan), Sapporo Television Broadcasting Company, Miyagi Television Broadcasting, Shizuoka Daiichi Television, Chukyo TV Broadcasting Company (CTV), Hiroshima Telecasting (HTV), Fukuoka Broadcasting System (FBS)"
374856,tt4954660,Detective Conan: The Darkest Nightmare,"TMS Entertainment, TOHO Animation, CJ Entertainment, CJ ENM"
193418,tt2472432,Regret!,Shooting Star Filmcompany
39106,tt0142234,Dragon Ball Z: Bio-Broly,"Toei Company, Bird Studios, Toei Animation"
84092,tt0259534,Ramayana: The Legend of Prince Rama,
307103,tt3433632,Serial Killer 1,"Labyrinthe Films, Cinéfrance 1888"
548473,tt5073642,Color Out of Space,"SpectreVision, BRO Cinema, ACE Pictures Entertainment, XYZ Films"
17768,tt0060438,A Funny Thing Happened on the Way to the Forum,"United Artists, Melvin Frank Production"
5916,tt0068638,The Getaway,"Foster-Brower Productions, First Artists, Solar Productions"
80521,tt0050112,All Mine to Give,Sam Wiesenthal Productions
348678,tt4080728,A Man Called Ove,"Nordsvensk Filmunderhållning, SVT, Film i Väst, Tre Vänner, Nordisk Film, Fantefilm"
9950,tt0419749,Find Me Guilty,"Bob DeBrino Entertainment, Yari Film Group Releasing, BDE Entertainment, Bob Yari Productions, Syndicate Films International, Crossroads Entertainment (II), Three Wolves Productions, MHF Zweite Academy Film, One Race"
55903,tt0269329,Betty Fisher and Other Stories,GO Films
585759,tt6445414,The Coldest Game,"Watchout Productions, TVN, Next Film, ITI Neovision"
402897,tt4686844,The Death of Stalin,"Title Media, Main Journey, Free Range Films, Quad Productions, Gaumont, France 3 Cinéma, La Compagnie Cinématographique, Panache Productions, Canal+, Ciné+, France Télévisions"
584583,tt8362736,Make Up,"Quiddity Films, iFeatures"
76636,tt0073915,Xala,"Ste. Me. Production du Senegal, Films Domireew"
536743,tt8722346,Queen & Slim,"Hillman Grad Productions, De La Revolución Films, 3BlackDot, Creative Wealth Media Finance, Entertainment One, Makeready, Bron Studios"
86404,tt0083611,La Balance,"Les Films Ariane, Films A2, Acteurs Auteurs Associés (AAA)"
23289,tt0164711,Love at First Hiccough,Regner Grasten Film
126318,tt1629715,Miss Lovely,Future East Film
340676,tt4714782,Personal Shopper,"Sirena Film, SCOPE Pictures, Poisson Rouge Pictures, Detailfilm, CG Cinéma, Vortex Sutra, Canal+, ARTE France Cinéma"
48502,tt1261393,El estudiante,
236800,tt0253670,Şendul Şaban,
43905,tt0025586,Of Human Bondage,RKO Radio Pictures
62321,tt1691323,Attenberg,"MEDIA Programme of the European Union, Haos Film, Faliro House Productions, Boo Productions, Stefi S.A., Greek Film Centre"
253450,tt3508840,The Assassin,"Sil-Metropole Organisation, Media Asia Films, Central Motion Picture Corporation, Huace Film & TV, China Dream Film Culture Industry, SpotFilms"
327935,tt0253616,Şabaniye,Tibet Film (TR)
25283,tt0342636,Four Shades of Brown,
51284,tt1186366,Morphine,CTB Film Company
419479,tt4225622,The Babysitter,"Wonderland Sound and Vision, Boies/Schiller Film Group"
68004,tt0102816,Center Stage,"Golden Way Films Ltd., Golden Harvest Productions, Paragon Films Ltd."
395814,tt2331047,Rememory,"Strophic Productions Limited, First Point Entertainment, Scythia Films"
1374,tt0089927,Rocky IV,"Winkler Films, United Artists"
42602,tt0064793,The Passion of Anna,"SF Studios, Cinematograph AB"
91073,tt1542482,Late Autumn,"North by Northwest Entertainment, SCS Entertainment, Film Workshop"
30321,tt0267548,Haseena Maan Jaayegi,Rahul Productions
97666,tt0114429,What a Mess!,Mosfilm
44837,tt0851532,Forever Enthralled,
6283,tt0119715,MouseHunt,DreamWorks Pictures
33021,tt0314620,The Skippers of the Cameleon,Two Young Rights
344113,tt3316384,Living Legends,Euro Dialogue Productions
335392,tt4354740,Dharam Sankat Mein,"trigno media, Viacom 18 Motion Pictures"
9392,tt0435625,The Descent,"Pathé, Celador Films, Northmen Productions"
